,text,polarity,sentiment
328,vaccine may come risks thank pfizer pfizer pfizervaccine pfizerbiontech pfizercovidvaccine pfizercongress,0.0,Neutral
329,berlin pressuring brussels license pfizerbiontech vaccine christmas,0.0,Neutral
330,real cool boston healthcare covid19 vaccine pfizer pfizerbiontech,0.5249999999999999,Positive
331,anyone notice vaccinations nhs picture taken video actual vaccination becau,0.0,Neutral
332,usa government prepping millions doses pfizerbiontech coronavirus vaccine shipment sites,0.0,Neutral
333,moderna covidvaccine differ pfizerbiontech vaccine answer question,0.0,Neutral
334,mjmoore77 yvettedoc50 j_bagpuss ellzsummary fentonaw oldburysally docsandip drneenajha drpeterweeks1,0.0,Neutral
335,healthcareheroes jackson north medical center getting covid19 pfizerbiontech vaccine today,-0.05,Negative
336,talking human lives lets repeat mistake past dengvaxia jeopardized many lives,0.08333333333333333,Positive
337,thrilled receive first dose covid vaccine today vulnerable people visit support work,0.11666666666666665,Positive
338,know wearing mask around others staying least 6 feet away avoiding crowds washing hands pr,-0.3,Negative
339,pharmacists essential easing patient concerns safety covid19 vaccines pfizerbion,0.0,Neutral
340,happened got first dose pfizerbiontech vaccine today best holiday present ever als,0.4166666666666667,Positive
342,first give covid19 vaccine liberals politicians bureaucrats scientists bigpharma pfizerbiontech,0.25,Positive
343,pleased get pfizerbiontech covid_19 vaccine important many people possi,0.4666666666666666,Positive
344,first dose covid vaccine today still wear ppe still socially distant least,-0.049999999999999996,Negative
345,9 course people want make sure vaccine take safe clinical trial data available f,0.4666666666666666,Positive
346,staff applause vaccines rolled towards fridge dhrhealth krgv pfizerbiontech pfizer,0.0,Neutral
347,md dr susannah thompson pulling stops leading magnificent team nhs staff amp volunteers tonight,1.0,Positive
348,utswnews starting covid vaccination program today socially distanced staff patiently waiting covidvaccine,0.016666666666666666,Positive
349,im honored one first getting vaccinated protect protect loved ones gettin,0.475,Positive
350,proud whole team today bhrut_nhs officially started vaccinating everyone worked extremely,0.2916666666666667,Positive
351,first vaccine shots us watch video firstvaccineshots covid covid19,0.25,Positive
352,hey pfizer respect covidvaccine say someone gets vaccinated builds antibodies donate,0.0,Neutral
353,despite lebanons dire shortage foreign exchange government expects sign 18 million deal suppl,-0.125,Negative
354,pfizerbiontech covidvaccine contain live virus vaccine cause covid19 disease even possible,0.06818181818181818,Positive
355,senategop anesthesia surgeries 19days apart pfizerbiontech wont introduced b,0.0,Neutral
356,really good thead pfizerbiontech mayoclinic epidemiologist,0.7,Positive
357,watch live jacksonhealth system news conference receiving first shipment pfizerbiontech covid19 v,0.19318181818181818,Positive
358,usa nevada umcsn hospital ceo van houweling says umc nurse 1st person vaccinated,0.0,Neutral
359,notwastingmyshot 4th person charleston get pfizerbiontech covidvaccine muschealth id_musc feel,0.0,Neutral
360,hav genuine mancitycouncil wythenshawe place manchester southmanchester deliverin covidvaccine,0.4,Positive
361,year 2022 also proudly post picture eventually receive covid vaccine,0.8,Positive
362,little vial carries much scientists worked tirelessly get vaccinated,0.0062500000000000056,Positive
363,usa westvirginia wvu medicine received shipments pfizerbiontech covid19 vaccine amp begun,0.0,Neutral
364,ingredients pfizers covid19 vaccine mit technology review vaccination covidvaccine pfizer,0.0,Neutral
365,today lucky enough get vaccinated covid19 patients,0.16666666666666666,Positive
366,incredibly grateful received pfizerbiontech covidvaccine osuwexmed thanks everyone,0.55,Positive
367,save best last pfizerbiontech vaccine covid19 stayhome,0.5,Positive
368,canada receiving 200000 doses pfizerbiontech vaccine next week amp potentially 168,0.0,Neutral
369,cdcgov stick poison vaccine ass novaccineforme vaccinegenocide2020 pfizerbiontech,0.0,Neutral
370,grossly unfair absolutely inevitable first dibs vaccines rich countries cleared shelves,0.03125,Positive
371,repnewhouse lieslieslies pfizerbiontech affiliated trumpublican silly star trek program,-0.5,Negative
372,progress last meeting emanews december 21st instead december 29th vaccine,0.0,Neutral
373,brookearmymed covid identification chips similar ones put dogs certificate validation identi,0.0,Neutral
374,heard drdavidnabarro indiatoday dont think allow parents family take vac,0.0,Neutral
375,juice loose received 1st dose pfizerbiontech vaccine today proud medical worker th,0.24102564102564106,Positive
376,ive heard two sources two parts country arrival covid vaccines delayed covid19,0.0,Neutral
377,feeling emotional grateful lucky one first people worcestershire receive vaccine,0.19444444444444442,Positive
378,jackmaxey1 realsamfaddis covid identification chips similar ones put dogs certificate valid,0.0,Neutral
379,majorpatriot covid identification chips similar ones put dogs certificate validation identif,0.0,Neutral
380,drtedros bts_twt covid identification chips similar ones put dogs certificate validation id,0.0,Neutral
381,justintrudeau covid identification chips similar ones put dogs certificate validation identi,0.0,Neutral
382,3 million doses pfizerbiontech covid vaccine set reach facilities across us monday,0.0,Neutral
383,skynews borisjohnson need least talking lockdown3 needed asap already seeing r,-0.3,Negative
384,pfizerbiontech vaccinations covid19 begin muschealth chsnews abcnews4,0.0,Neutral
385,infographic fda declared possibility seven side effects pfizerbiontech vaccine read,0.0,Neutral
386,excited muschealth rolling pfizerbiontech covidvaccine today amazing work,0.48750000000000004,Positive
387,pfizerbiontech made process smooth easy step way able communicate st,0.4444444444444445,Positive
388,academic pharmacists critical easing covid19 vaccine concerns oksanapyzikucl covidvaccine pfizerbiontech,0.0,Neutral
389,senatemajldr thanks genius immigrant trump amp gop despise pfizerbiontech drsahin,0.2,Positive
390,geoffreyknapper rosiebarton understand concept livetweeting covid19related update press,0.0,Neutral
391,another covid19 vaccine coming us_fda released report moderna live noon kiro7seattle w first va,0.19318181818181818,Positive
392,new strain covid19 covid20 covid21 uk pfizer pfizerbiontech astrazeneca moderna vaccination,0.13636363636363635,Positive
393,staff members north memorial hospital react doses pfizerbiontech covid19 vaccine delivered ro,0.0,Neutral
394,assume secretspreader post vaccine test posneg wlive virus amp vax tbd covid19,0.0,Neutral
395,ive provided short summary pfizerbiontech publication new england journal medicine vacc,0.06818181818181818,Positive
396,201 return investment vaccines yet ukgovernment removed liability drug manufacturers,0.0,Neutral
397,eu hopes vaccine christmas ema regulator moves forward assessment pfizerbiontechs jab 21 decem,0.0,Neutral
398,mygp launch englands first digital covid19 vaccination verification feature smartphones covid19,0.125,Positive
399,systemic reactions reported within 7 days injection dose 2 bnt162b2 data,0.0,Neutral
400,covid19 new york nurse gets first shots coronavirus vaccine covidvaccine sandralindsay newyorkcity,0.19318181818181818,Positive
401,polish healthcare worker uk become first polish person given vaccine covid19,0.25,Positive
402,delighted taxi driver today take gentleman early 90s gps covid vaccination part 1,0.39999999999999997,Positive
403,update eus medicines regulator ema tuesday dramatically advanced decision day,0.4,Positive
404,ottawa county calhoun county already preparing administer entire first shipment includes 97,0.125,Positive
405,maga_trump2020 roguesquadkat realdonaldtrump vision immigrant kind diaperdonnie hates,0.6,Positive
406,getting ready go bbcworld segment pfizerbiontech covidvaccine discuss myths,0.2,Positive
407,lebanon due sign contract week shipments covid19 vaccine pfizerbiontech obta,-0.125,Negative
408,ready go joined fordnation launch covidvaccine pfizerbiontech clinic uhn incredible teamuhn,0.55,Positive
409,time dance lt3 covidvaccine pfizerbiontech coronavaccine pandemicbegone,0.0,Neutral
410,emas human medicines committee experts scheduled 21 december conclude possible,0.0,Neutral
411,meeting review possibly approving biontech pfizer vaccine use europe bumped dec,0.0,Neutral
412,drtonyleachon ralphrecto government insisting sinovac fact less efficacy safety wors,-0.16666666666666666,Negative
413,video elderly patients isle sheppey become first vaccinated coronavirus,0.25,Positive
414,wonder hell ema members meet christmas must wait 29 dec sur,0.0,Neutral
415,ummmm isnt lorettohospital 1st receive covid19 vaccine blacklatino community,0.0,Neutral
416,praising responsible covid19vaccine trump whoever lets give credit credi,0.2,Positive
417,bravo anita dedication hard work taking care seniors ltc psw covid19 vaccine,-0.2916666666666667,Negative
418,dry ice poured box containing pfizerbiontech covid19 vaccine prepared shipped th,-0.06666666666666665,Negative
419,vaccine anyone taking coz bro asked didnt liked answer,0.6,Positive
420,one downone go excellent vaccination service orcsacutenhs thank covidvaccine,1.0,Positive
421,vaccinated pfizerbiontech covid19,0.0,Neutral
422,celebrity cook bakeoff presenter prueleith getting new covid vaccine west oxfordshire today,0.13636363636363635,Positive
423,great day science pfizerbiontech,0.8,Positive
424,ani new vaccine similar pfizervaccine normal cold chain suffice looks like pfizer,-0.0784090909090909,Negative
425,interim clinical considerations use pfizerbiontech covid19 vaccine cdc pfizerbiontech vaccine covid19,0.0,Neutral
426,guide safely get pfizerbiontech covid19 vaccine pfizerbiontech covid19 vaccine safety,0.5,Positive
427,option c paul vaccine toxic unsafe pmlive pmonair auspol antivaccine covid_19 sarscov2,0.0,Neutral
428,first covid19 vaccination new york lev radin covidvaccine biontech pfizervaccine pfizerbiontech,0.19318181818181818,Positive
429,pfizerbiontech covid19vaccine vial contains 5 doses caught glimpse one vials label,0.0,Neutral
430,canada become third nation world administer pfizerbiontech vaccine starting covid19,0.0,Neutral
431,iran refused receive pfizerbiontech vaccine covid19 know fa,0.0,Neutral
432,padsbigsis grandpcn drmandipthiara jim_reed thanks becky indeed learning together rich_pratt ou,0.2,Positive
433,13 gp practices leicestershire among first get pfizerbiontech jab starts rolled ou,0.25,Positive
434,gps region start administering coronavirus pfizerbiontech vaccine today,0.0,Neutral
435,realdonaldtrump presssec bekindhavehope congratulations german migrants scientists pfizerbiontech biontech,0.0,Neutral
436,pash22 pfizer enirenberg sharing pash22 extensive analysis pfizerbiontech vaccine safety profile b,0.0,Neutral
437,sharing pash22 extensive analysis pfizerbiontech vaccine safety profile bottom line safe eg,0.25,Positive
438,majority gps england start delivering pfizerbiontech coronavirus vaccine local commun,0.0,Neutral
439,covid19 us canada began vaccination drive coronavirus pfizerbiontech doses monda,0.0,Neutral
440,wasnt jennifer haller first person usa given trial vaccine given time person year,0.25,Positive
441,1st country inoculated pfizerbiontech covid19vacccine makes sing manns world,0.0,Neutral
442,take breath celebrate happened today democracy constitution pfizerbiontech gave us hope,0.0,Neutral
443,first dose covid19 vaccine given black nurse new york via youtube,0.07323232323232323,Positive
444,bhakts around world also boycott covid19vaccine developed pfizerbiontech zoo_bear,0.1,Positive
445,first doses coronavirus vaccine administered canada following us uk us uk canada,0.125,Positive
446,nstworld sandralindsay critical care nurse long island jewish medical center received,-0.030000000000000006,Negative
447,victory day science us canada start mass covid19 vaccination drive coronavirusvaccine,0.0,Neutral
